"lng","lat","timestamp_added","reward_scale","payer","owner","nonce","name","mode","location_hex","location","last_poc_challenge","last_change_block","gain","elevation","block_added","block","address","status.timestamp","status.online","status.listen_addrs","status.height","geocode.short_street","geocode.short_state","geocode.short_country","geocode.short_city","geocode.long_street","geocode.long_state","geocode.long_country","geocode.long_city","geocode.city_id"
"-73.9739577988369","40.6395477126807","2022-01-16T23:54:13.000000Z","0.09771728515625","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","14mmqm5fBMmQeZGbSoLvoi7wSUMFSf4qXdfS7ryWX2NDXqHom1P","2","high-iron-crow","full","882a107719fffff","8c2a107719157ff","1382044","1383019","40","60","1184568","1766941","11UPi5jjzEaPpxYdxyonidEMHTEfxRwmdcE9QVMB7BehP8segnC","2022-05-29T19:12:28.428000Z","offline","/ip4/67.82.245.81/tcp/44158","1374373","Ocean Parkway Service Rd","NY","US","Brooklyn","Ocean Parkway Service Road","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0281878929658","40.7543800428115","2022-01-16T23:48:23.000000Z","0.0996551513671875","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","14oD5qnXKrcD8mWhRkbsoB8ofxtMtm9tFf4B32e3nZYzx6BRQrK","1","great-pewter-duck","full","882a107203fffff","8c2a10720304bff","1731316","1731324","40","23","1184561","1766941","112VsRvt28MBpXjAyfCXkiWBYA1FWD3fVJPSdpaxfgFF2hST4DHV","2022-07-14T11:50:56.701000Z","offline","/ip4/72.88.205.97/tcp/44158","1439577","Park Ave","NJ","US","Hoboken","Park Avenue","New Jersey","United States","Hoboken","aG9ib2tlbm5ldyBqZXJzZXl1bml0ZWQgc3RhdGVz"
"-73.9461607766893","40.7454835029367","2022-01-16T23:02:30.000000Z","0.910186767578125","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","13MZfwzU8zumHMCurUNMqtNeXbumLtMFoW9tFUJ72iHKy8JgVUi","3","sparkly-mandarin-hamster","full","882a100d09fffff","8c2a100d086adff","1367388","1426248","12","30","1184514","1766941","11Gzt7kK1aegbgYupWM5QgxJvwido5GjPadZNZjzm4owprDD6Vq","2022-05-19T16:09:33.369000Z","offline","/p2p/112C6gMakftPhc5nB4S3eknwu3tJthkNCwj22RQ8vbtNyjEjjMd1/p2p-circuit/p2p/11Gzt7kK1aegbgYupWM5QgxJvwido5GjPadZNZjzm4owprDD6Vq","1361518","Jackson Ave","NY","US","Queens","Jackson Avenue","New York","United States","Queens","cXVlZW5zbmV3IHlvcmt1bml0ZWQgc3RhdGVz"
"-73.9729909287432","40.625889339309","2022-01-16T22:00:00.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13RGxsheAXmurgyDvjE5D6G74HGeuD6KsiZuGWk5BAbrkRuaeSv","1","tangy-indigo-albatross","full","882a10771bfffff","8c2a10771ae8dff","1730535","1765233","40","0","1184446","1766941","112dfr4xKvRzeXQ9amJd3bZHPopqvLeMxVtaCX9dhztS5sSgeXyN","2022-07-15T10:37:40.500000Z","online","c(""/ip4/72.69.253.254/tcp/44158"", ""/p2p/1198uVJXbXAey8S4uhNmnhbHzNxxfheuvhdhaNnZFw4mvGBPQH5/p2p-circuit/p2p/112dfr4xKvRzeXQ9amJd3bZHPopqvLeMxVtaCX9dhztS5sSgeXyN"")","1440946","E 4th St","NY","US","Brooklyn","East 4th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0326394568693","40.7673176890704","2022-01-16T21:57:30.000000Z","0.105819702148438","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13HP6iHiTSM8ptwRMhTye34yToHf1AxVnjubRQVuemxefMbF8hC","2","hollow-slate-bull","full","882a10720dfffff","8c2a10720d51dff","1394120","1394124","40","18","1184443","1766941","1128sXSyC92SUFtbXmUpregE3BeX1VH2QhvZ6Z59GjUURZhx4QhX","2022-06-12T17:46:12.601000Z","offline","/ip4/73.248.52.170/tcp/44158","1393337","Bergenline Ave","NJ","US","Union City","Bergenline Avenue","New Jersey","United States","Union City","dW5pb24gY2l0eW5ldyBqZXJzZXl1bml0ZWQgc3RhdGVz"
"-73.9549623078622","40.6430224743665","2022-01-16T19:19:37.000000Z","1","14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF","13wiCftUjDt9nLTP1CPMWwWs5A7TvgpgJrvE3ua3zdtnxcrqNRZ","3","damp-spruce-panther","full","882a10762dfffff","8c2a10762d143ff","1289971","1404416","26","0","1184271","1766941","11rfLeov4pX5rZwMFG6g691bPMxHmMZBoC2Lbe1bho4XDapaK1r","2022-03-28T23:12:15.286000Z","offline","/ip4/24.164.191.18/tcp/44158","1286917","Bedford Ave","NY","US","Brooklyn","Bedford Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0002491318822","40.6167465479388","2022-01-16T18:46:45.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","145UE3ELxiDmETUzRk9S8znYNrPtbnByN7Kog2yJhkaqw5vFppL","1","short-arctic-snail","full","882a10746dfffff","8c2a10746ce95ff","1731333","1766825","40","7","1184235","1766941","11SaTQSe9nqxYW6SPtb6dBMpqhBjecp2PQuus4S4Ffs1YFuc2vv","2022-07-15T04:41:06.583000Z","online","/ip4/68.195.100.97/tcp/44158","1440583","74th St","NY","US","Brooklyn","74th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9641414451342","40.7564406633463","2022-01-16T01:08:32.000000Z","0.027557373046875","13Zni1he7KY9pUmkXMhEhTwfUpL9AcEV1m2UbbvFsrU9QPTMgE3","14PSt7JwNqcA3tHybwyS6P9DEy6hrtaTkGYeYX4CQyndYxg6ZbE","1","jovial-arctic-spider","full","882a100d6bfffff","8c2a100d6ae27ff","1636439","1636439","30","0","1183091","1766941","11JTpe75ug22DL7ybBAAtMGZ5rs4JGagAwJcCwcjWqNTfRzJoTw","2022-02-23T06:40:16.621000Z","offline","/ip4/98.7.81.137/tcp/44158","1238453","1st Ave.","NY","US","New York","1st Avenue","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9758891864413","40.6958746654825","2022-01-16T00:13:01.000000Z","0.103988647460938","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13uJjWU3hQnzHLMbcVgULPMNq37s6SWhE7o96T1bGDhRBA3Jz1K","5","helpful-mustard-lemur","full","882a100dadfffff","8c2a100daca45ff","1635148","1635158","40","12","1183032","1766941","112mLYnyXJzpQAk7sctinSGnMRrW67BuDaqrPZyoVJQf2wt5V6oQ","2022-07-15T02:29:26.464000Z","offline","/p2p/11c7SDoXu5tAB2VfuiXakAvBvc3Qwve7isKvFQm5GPdzh4hTFt/p2p-circuit/p2p/112mLYnyXJzpQAk7sctinSGnMRrW67BuDaqrPZyoVJQf2wt5V6oQ","1440432","Brooklyn","NY","US","Brooklyn","Brooklyn","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9548243061108","40.7198449926551","2022-01-15T23:25:41.000000Z","1","13Mpg5hCNjSxHJvWjaanwJPBuTXu1d4g5pGvGBkqQe3F8mAwXhK","14jc7Vw6S4Gg3AnRTa85iKYb6JBoQd6pgpmoW7DAejhZ7vaoWLa","1","rapid-rosewood-viper","full","882a100d17fffff","8c2a100d16b15ff","1731106","1766937","30","0","1182981","1766941","11AtasP7JdYS2GvnyyxT8cmoScwwrfDqezRzgLZA1mZE8t163ba","2022-05-18T14:26:48.202000Z","online","/p2p/1139ngxumo6WBe84uzknU94fwKWQeMsnroo7ceSSHHFZVhZHFvt/p2p-circuit/p2p/11AtasP7JdYS2GvnyyxT8cmoScwwrfDqezRzgLZA1mZE8t163ba","1360167","Bedford Ave","NY","US","Brooklyn","Bedford Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9121665668651","40.6093098970466","2022-01-15T19:56:44.000000Z","0.280426025390625","14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF","13aX5NN4CGhzhNjz6cRafi2pa3Kq4TeTKTJsjtYrtYgJcDF4bQy","1","old-chili-butterfly","full","882a107617fffff","8c2a107617405ff","1370216","1370245","12","0","1182752","1766941","1124rrGY5QDKwptLxPNF7RkvZFrTNPcnYPM2AFXuDqw1owDAoXpN","2022-05-27T23:11:57.477000Z","offline","/ip4/108.21.101.161/tcp/44158","1371505","Mill Ave","NY","US","Brooklyn","Mill Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9790954423615","40.7411468312042","2022-01-15T18:59:08.000000Z","0.0072174072265625","14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM","14GgVw5JUzmdV7cmxMXNjjd6DfRJ3EvvbnHpKhFDavuAj8szPfp","3","wonderful-honeysuckle-orangutan","full","882a100d2bfffff","8c2a100d2b8a9ff","1462743","1463276","58","45","1182692","1766941","11v7BdP1JcXpgkkooJzUEY2ryCNtdF9UMkEECqTTMGE68T21dHu","2022-07-18T14:58:08.856000Z","offline","/p2p/11hxUdLED6mFat9gUSPXd6mrQWzXMXdyYL3bGrT3SeXuMiZtUqP/p2p-circuit/p2p/11v7BdP1JcXpgkkooJzUEY2ryCNtdF9UMkEECqTTMGE68T21dHu","1443526","E 28th St","NY","US","New York","East 28th Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9460611223871","40.7451624587869","2022-01-15T13:37:22.000000Z","0.0121307373046875","13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym","13sUtXMdei6jDwEtmFgfLcFe3RJazT85kpQCJquQDtPfNy3tYjo","2","salty-champagne-falcon","full","882a100d09fffff","8c2a100d086a3ff","1461533","1461566","12","50","1182353","1766941","112HmnQwEYzi7eqTh3q4Y5U312HDXHT4BeGvBA6bBo4VDiWjgVcJ","2022-07-18T19:55:33.999000Z","offline","/p2p/11tQ4fp7Ee968bwvUxzHmTKWLS5zz53Rxus2DivbkDjLHc2s2YP/p2p-circuit/p2p/112HmnQwEYzi7eqTh3q4Y5U312HDXHT4BeGvBA6bBo4VDiWjgVcJ","1445485","Jackson Ave","NY","US","Queens","Jackson Avenue","New York","United States","Queens","cXVlZW5zbmV3IHlvcmt1bml0ZWQgc3RhdGVz"
"-74.0032197568042","40.6776120391071","2022-01-15T05:52:07.000000Z","0.093841552734375","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13JCsdi8RCmJuzxqUQfh7wAwxsUU9vt5ZU5MCp6UB5q44b9Afko","1","fancy-daisy-lizard","full","882a107293fffff","8c2a1072929c7ff","1731041","1731045","40","0","1181867","1766941","11KkP29Tnri7c9asdcmgBaHffZ7PCdm9SfuuSRRS87bJd9vAVjK","2022-07-13T23:51:19.643000Z","offline","/p2p/11gXSd3UtHB5pzadU26p6XKmjRudXBWCiXao9TCNzd21yVrrEhg/p2p-circuit/p2p/11KkP29Tnri7c9asdcmgBaHffZ7PCdm9SfuuSRRS87bJd9vAVjK","1438884","Nelson St","NY","US","Brooklyn","Nelson Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9445928989567","40.7695370380488","2022-01-15T03:00:37.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","1369iZ5oczqqWg7398QxVVR7SJr3Vf9nU6zEDiEF3Vppbbdo8WB","1","acrobatic-chrome-mule","full","882a100d4dfffff","8c2a100d4c2e1ff","1731316","1766940","40","38","1181682","1766941","11D2nhWJouCU1YazjmK2iqZQ29sKmTmm6S5F7TWqTmeFaUapHnY","2022-11-30T11:47:40.454000Z","online","/p2p/112MibByymQeeaNKdVs9a1HquPJi4ggDfSrdak6w3YTRejcFpBec/p2p-circuit/p2p/11D2nhWJouCU1YazjmK2iqZQ29sKmTmm6S5F7TWqTmeFaUapHnY","1383046","Main St","NY","US","New York","Main Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9736068846919","40.6865549125411","2022-01-15T02:53:13.000000Z","0.0250701904296875","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","13Dp1KFzwDbVYHiX9w69qLwGWjcxrJtBSFQ1Esm9HYgDL8bjSK8","1","soaring-butter-millipede","full","882a100da1fffff","8c2a100da0aa9ff","1258397","1258397","23","1","1181675","1766941","112mvnyy9d1Bd5MgetuVNdwyTaRmTScTmCGkeEeBVY6WzrPr44VQ","2022-03-06T23:44:45.600000Z","offline","/ip4/67.244.110.133/tcp/44158","1255883","S Oxford St","NY","US","Brooklyn","South Oxford Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.95904407689","40.6720145159508","2022-01-15T01:55:15.000000Z","0.0427093505859375","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","14pgQrEEGBfpopcuGbKRm5YCZcqo1fM4u3jEeyox8u9td9NWfat","2","sticky-shadow-blackbird","full","882a100db1fffff","8c2a100db1967ff","1523175","1523177","40","0","1181616","1766941","11XX6amtkk75UAanSoXbCHxe5pEj5utNB31sgDGU43Rdm4H6Xe7","2022-07-12T02:23:16.879000Z","offline","c(""/ip4/69.123.253.218/tcp/44158"", ""/p2p/11TFfEoT9tSmuoHbgtoY8ARZ8KHDEhMmhvMDTTmSry8y5euTVfH/p2p-circuit/p2p/11XX6amtkk75UAanSoXbCHxe5pEj5utNB31sgDGU43Rdm4H6Xe7"")","1436249","Lincoln Pl","NY","US","Brooklyn","Lincoln Place","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9257730537237","40.8101983461946","2022-01-15T01:20:37.000000Z","1","13MS2kZHU4h6wp3tExgoHdDFjBsb9HB9JBvcbK9XmfNyJ7jqzVv","1418THjUEK8tq7LyKaXxiUN5LSu3MFocwznrJh8JMvyDhpRcToL","1","acidic-gingerbread-pheasant","full","882a100ab3fffff","8c2a100ab3529ff","1729137","1766825","26","0","1181579","1766941","11mqci5JFWATZrZJSn7ufRNKqpWXPXFdmaJaaXxYQ9M2SANyv8E","2022-07-21T19:04:30.028000Z","online","c(""/ip4/69.120.211.117/tcp/44158"", ""/p2p/113t1hoZSRVrt4kbejdpNQJmMKxU2WTBoh3i78Rvfj4wdF578VZ/p2p-circuit/p2p/11mqci5JFWATZrZJSn7ufRNKqpWXPXFdmaJaaXxYQ9M2SANyv8E"")","1448799","Bronx","NY","US","Bronx","Bronx","New York","United States","Bronx","YnJvbnhuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9834173994181","40.7009555463661","2022-01-15T00:53:21.000000Z","1","13Mpg5hCNjSxHJvWjaanwJPBuTXu1d4g5pGvGBkqQe3F8mAwXhK","13sJgduFQK3GXpgvEi4gSwNdqiJ3qE6JYEm6Ev37BNF4fS6Nn2i","2","amateur-glass-bird","full","882a1072d1fffff","8c2a1072d0495ff","1731137","1766895","58","0","1181552","1766941","11wJ2aKxMUzj7sxzR7bfb3wKzU8CL9863UZ2Mtbrpa7vpYzT4Sk","2022-06-06T18:06:19.750000Z","online","/p2p/11Txh7JcxBZed1MnrzrYyKPKY2ftX2sm4c45aMmV3U86oPdpgQ9/p2p-circuit/p2p/11wJ2aKxMUzj7sxzR7bfb3wKzU8CL9863UZ2Mtbrpa7vpYzT4Sk","1357784","York St","NY","US","Brooklyn","York Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.987983609201","40.6227361560528","2022-01-15T00:21:18.000000Z","0.299957275390625","14rb2UcfS9U89QmKswpZpjRCUVCVu1haSyqyGY486EvsYtvdJmR","141Dupn2xAM28ZcWdkJYt9BKCNnxHSqujJMptaLEGHqS8NfV4xr","6","cool-seafoam-kookaburra","full","882a107717fffff","8c2a107716685ff","1599440","1599461","30","0","1181517","1766941","11XwBdJKbjVuMtCtjXY8AS2vrgMMwQdra3nL3ZhGSXBVac4yQ21","2022-07-14T18:51:31.836000Z","offline","/p2p/118mz1taoKFLuFf4Sk3dPDMfeNVaLXt7iJ7mscgdGLJZKkg6grc/p2p-circuit/p2p/11XwBdJKbjVuMtCtjXY8AS2vrgMMwQdra3nL3ZhGSXBVac4yQ21","1434467","60th St","NY","US","Brooklyn","60th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.902112822956","40.6304209345524","2022-01-14T23:06:35.000000Z","NA","13Mpg5hCNjSxHJvWjaanwJPBuTXu1d4g5pGvGBkqQe3F8mAwXhK","135TGm2jpWfucDfyNvf6yRFGva8aJBv7NmgShVuAZFXdsQ9ENBq","1","fierce-white-goldfish","full","882a107657fffff","8c2a107657addff","NA","1181454","30","2","1181438","1766941","11Bw2mh593pFMpVFVQHysDEV3XD16kU9i9PJpg9i8n32GN462RZ",NA,"offline","NULL","NA","E 84th St","NY","US","Brooklyn","East 84th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9832854906009","40.8080673665341","2022-01-14T19:37:49.000000Z","0.213165283203125","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","139U5vjV5eqskWy1T1qdLwKNnLg5bTSqShqz28KguLMSDrDd7xD","1","micro-cedar-gazelle","full","882a1008e3fffff","8c2a1008e3457ff","1195250","1195405","40","6","1181224","1766941","11gvaCPnErn8q1zhnSmF4KWSAAQpW2RxyhSamjrNsdF6sqFPwPV","2022-01-24T01:01:47.749000Z","offline","/p2p/11qqP1JpEZ3qNiE3dGPC871y2ag87D6GyyKLv86TzRKdfB6nGqG/p2p-circuit/p2p/11gvaCPnErn8q1zhnSmF4KWSAAQpW2RxyhSamjrNsdF6sqFPwPV","1195442","Rutledge Ct","NJ","US","Edgewater","Rutledge Court","New Jersey","United States","Edgewater","ZWRnZXdhdGVybmV3IGplcnNleXVuaXRlZCBzdGF0ZXM"
"-74.0018172937452","40.7956338600478","2022-01-14T16:04:10.000000Z","1","13Zni1he7KY9pUmkXMhEhTwfUpL9AcEV1m2UbbvFsrU9QPTMgE3","14QfgBH7TkF7xwCnkZzAV3PaeYJBmC6kGPfcAuvsjeLS8osM3AZ","3","thankful-ceramic-mouse","full","882a1008a1fffff","8c2a1008a0665ff","1731142","1766937","58","15","1180989","1766941","11MaBkuLHssQhQMbvQgb74w3ponVcdzqEhbbubSzZ38cSpk9LZ7","2022-07-15T16:46:20.811000Z","online","/p2p/112aRztTZsB4LjCuvwKE66DhwQFZxbQ2wyfMjhh9bRWAUniDeuLS/p2p-circuit/p2p/11MaBkuLHssQhQMbvQgb74w3ponVcdzqEhbbubSzZ38cSpk9LZ7","1441293","75th St","NJ","US","North Bergen","75th Street","New Jersey","United States","North Bergen","bm9ydGggYmVyZ2VubmV3IGplcnNleXVuaXRlZCBzdGF0ZXM"
"-73.9367078696973","40.674013537008","2022-01-14T06:52:31.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","14DqMKAqjaxRZiWciaqa4rL2aZLHRxno4GPNpZmzqQ3BzcCUtrq","3","odd-ceramic-locust","full","882a100d95fffff","8c2a100d95abdff","1731238","1766918","40","4","1180420","1766941","112hGotNZsXtm4APkRp9LX3P4GXqHrGefqkAySCw7X3SFxuYxTX7","2022-07-15T06:45:30.893000Z","online","/ip4/24.46.193.62/tcp/44158","1440465","Troy Ave","NY","US","Brooklyn","Troy Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9075144234311","40.6617989670659","2022-01-14T05:49:12.000000Z","0.0970306396484375","13Mpg5hCNjSxHJvWjaanwJPBuTXu1d4g5pGvGBkqQe3F8mAwXhK","14bW7J8F2nXDx6ZeHZUSsaoEG14En9pZ4ZWvmniw4kRdEA5RzcW","3","hollow-flaxen-mammoth","full","882a10764dfffff","8c2a10764d2d1ff","1424367","1424378","30","4","1180349","1766941","11wcRD5FVbrm7UyR1XifTFi1KAjLVe9PGXkZK5L45ZR2W8NfdDt","2022-06-08T17:02:46.115000Z","offline","/p2p/112tuBe9jQzLoMN3MAPjsEkRLgm118XqqDVVYSARADX4JYst67aN/p2p-circuit/p2p/11wcRD5FVbrm7UyR1XifTFi1KAjLVe9PGXkZK5L45ZR2W8NfdDt","1368184","Thatford Ave","NY","US","Brooklyn","Thatford Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9045572238607","40.7039239736126","2022-01-14T05:20:15.000000Z","0.0614776611328125","14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF","149raMVsqdKtW5P8jvBH5dEiTUnP6VbTtTySr628oTycu6hqD5s","1","virtual-raspberry-turkey","full","882a100c37fffff","8c2a100c371adff","1293328","1293445","26","0","1180319","1766941","112rtxGBZ9McEeExSgp3QBubXrcdrfZUhYChhBnGbF3GBdVDi2ou","2022-03-27T17:21:42.342000Z","offline","/ip4/98.116.55.238/tcp/44158","1284974","Madison St","NY","US","Queens","Madison Street","New York","United States","Queens","cXVlZW5zbmV3IHlvcmt1bml0ZWQgc3RhdGVz"
"-73.936382730292","40.7490351434179","2022-01-14T03:18:11.000000Z","0.02783203125","14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF","14P6EcBKDC9D9nPD8LX5MqH3FcWcKEzqXpDobpkXbf2K9P5RHpa","1","jolly-emerald-pike","full","882a100d55fffff","8c2a100d55045ff","1256079","1256240","26","90","1180185","1766941","1124BBvQhZSSHPh6ckuguJ5ToUmQ4peSoPb8w7oTWASuLUjxVcD4","2022-03-06T10:37:11.336000Z","offline","c(""/ip4/209.150.33.201/tcp/44158"", ""/p2p/1121D9FJbG4xiau6z9PHf2bForiLoqyPZFxpwsdcSjwkr59woj9E/p2p-circuit/p2p/1124BBvQhZSSHPh6ckuguJ5ToUmQ4peSoPb8w7oTWASuLUjxVcD4"")","1255125","Northern Blvd","NY","US","Queens","Northern Boulevard","New York","United States","Queens","cXVlZW5zbmV3IHlvcmt1bml0ZWQgc3RhdGVz"
"-73.9119283329883","40.745636914338","2022-01-14T03:15:41.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13wkwRh28zxWAG92tHVRzs5qjFkVUAYJsYwW7oYFcc3vAfEx1Po","2","hidden-chartreuse-mustang","full","882a100c65fffff","8c2a100c648ddff","1731236","1766931","40","1","1180182","1766941","11tf8Nw9Ya9gRyyfN34k2Aj4N4cMDt7dxKuyArkfZHKDzRhryFs","2022-06-05T01:50:36.476000Z","online","/ip4/24.102.116.244/tcp/44158","1383077","52nd St","NY","US","Queens","52nd Street","New York","United States","Queens","cXVlZW5zbmV3IHlvcmt1bml0ZWQgc3RhdGVz"
"-73.9042871851209","40.7421699291772","2022-01-14T02:51:32.000000Z","1","13Zni1he7KY9pUmkXMhEhTwfUpL9AcEV1m2UbbvFsrU9QPTMgE3","142r8becaXq6cQGr3TNJMpb92q4w3aWH3BF6dMrFDf8qMZqzfHU","1","hidden-boysenberry-panda","full","882a100c67fffff","8c2a100c67317ff","1730796","1766825","30","15","1180158","1766941","112qywrJtEmFE7AMSfa49LixW69w3Ejhmfe8uhaEvBAwAdQYq3mB","2022-07-15T13:58:49.918000Z","online","/ip4/98.113.72.59/tcp/44158","1440953","44th Ave","NY","US","Queens","44th Avenue","New York","United States","Queens","cXVlZW5zbmV3IHlvcmt1bml0ZWQgc3RhdGVz"
"-73.902112822956","40.6304209345524","2022-01-14T02:16:39.000000Z","NA","13Mpg5hCNjSxHJvWjaanwJPBuTXu1d4g5pGvGBkqQe3F8mAwXhK","13p4ahDV1h2ephkHJfieq7La46D4SB82WZ46URVtiNSRaWNhRX8","1","hot-seaweed-narwhal","full","882a107657fffff","8c2a107657addff","1512372","1512375","12","2","1180124","1766941","1126f3YadBjGjg9KKrctrZiDiLFjJPZzsrBGVdn2VohopVCDHKUY","2022-02-01T17:45:08.050000Z","offline","/p2p/11hDkLs6rDEisadDWZGjL22sCBjY7Zqai4j32xEV61nvCQKKZss/p2p-circuit/p2p/1126f3YadBjGjg9KKrctrZiDiLFjJPZzsrBGVdn2VohopVCDHKUY","1","E 84th St","NY","US","Brooklyn","East 84th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9146891724967","40.6717416672018","2022-01-14T01:57:11.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13S186CDxoQ3s5DBxefga5FGMtxPhtq6QQpmw5FMWAcX2QN4uWG","1","trendy-pewter-tortoise","full","882a100d99fffff","8c2a100d985dbff","1730465","1766929","40","6","1180106","1766941","112dZXn8SZqSTUL17qYTHwoCxWe6Wj2sU7AoCaFBKTTQnw21EEEg","2022-07-15T08:59:11.068000Z","online","/ip4/47.20.49.97/tcp/44158","1440846","Eastern Pkwy","NY","US","Brooklyn","Eastern Parkway","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9816092676874","40.7116278874078","2022-01-14T00:24:58.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13oaEaLxECwEaAYA9jqz1F89h5cKXSmyD15iXZxRXibiWNU1xH3","2","wild-grey-shetland","full","882a1072d9fffff","8c2a1072d8b59ff","1730419","1759768","80","14","1180008","1766941","11Zju4jzGH6QKRvzij9wupgzzo8DyUGyCny5iP6cXJDGGWco3D1","2022-07-13T01:37:43.265000Z","offline","/ip4/74.64.253.249/tcp/44158","1437631","Water St","NY","US","New York","Water Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9924051899641","40.6698741814977","2022-01-14T00:11:36.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","139iD63wbsB9L5VaADyrstj6jiX1hJmeBiy8TWGNASTYyi7n3xf","1","jumpy-alabaster-ant","full","882a107745fffff","8c2a10774558dff","1731124","1766918","40","6","1179992","1766941","11tg59Q7biL7jurUtYS7ATV693Es3k2AypfBy1XB4c2jeoXLUJh","2022-07-15T00:44:48.529000Z","online","/ip4/69.202.239.118/tcp/44158","1396220","Brooklyn","NY","US","Brooklyn","Brooklyn","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
